model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse
GBM_grid_1_AutoML_2_20260726_210000_model_57,0.9946336429308564,0.0907512805862006,0.9967202494658892,0.0399896800825593,0.1613700738323825,0.0260403007286685
GBM_grid_1_AutoML_2_20260726_210000_model_13,0.994592363261094,0.0896885327370726,0.9966376946359404,0.0364293085655314,0.1587157076515206,0.0251906758553229
GBM_grid_1_AutoML_2_20260726_210000_model_76,0.9945717234262128,0.0820626339369381,0.99648329434597,0.0252321981424148,0.1495195532049023,0.0223560967905936
DeepLearning_grid_3_AutoML_2_20260726_210000_model_1,0.9945717234262128,0.0758594281979221,0.9960677010755432,0.0252837977296181,0.1444044882083601,0.0208526562147184
GBM_grid_1_AutoML_2_20260726_210000_model_52,0.9945098039215686,0.0898903590318749,0.9965853396466612,0.0334881320949432,0.1569960844396246,0.0246477705293737
GBM_grid_1_AutoML_2_20260726_210000_model_79,0.994468524251806,0.0844772563998769,0.996406113998072,0.0252837977296181,0.1489131018155449,0.0221751118923268
GBM_grid_1_AutoML_2_20260726_210000_model_58,0.9943034055727554,0.0906599551828526,0.9964100726971076,0.0358617131062951,0.1595890355199341,0.0254686602581827
DeepLearning_grid_1_AutoML_2_20260726_210000_model_8,0.9943034055727554,0.1086706515132657,0.99597976348015,0.0211558307533539,0.1662725934625944,0.0276465753367771
GBM_grid_1_AutoML_2_20260726_210000_model_49,0.9942311661506708,0.0979384855515807,0.9963796336136156,0.0364293085655314,0.1660344036920925,0.0275674232093887
GBM_grid_1_AutoML_2_20260726_210000_model_12,0.9942002063983488,0.0895390720566143,0.9962756825734984,0.0341073271413828,0.1561167455536307,0.024372438242257
GBM_grid_1_AutoML_2_20260726_210000_model_78,0.9942002063983488,0.0920267262269714,0.9963742361907948,0.0364293085655314,0.1607520654116565,0.0258412265341135
GBM_3_AutoML_2_20260726_210000,0.9941382868937048,0.0884301339169547,0.9962787922659766,0.0317337461300309,0.1547728078829097,0.02395462205996
DeepLearning_grid_1_AutoML_2_20260726_210000_model_6,0.994097007223942,0.1008673349032972,0.9958182424364188,0.0276057791537667,0.1496716048158366,0.0224015892881479
GBM_grid_1_AutoML_2_20260726_210000_model_46,0.9940350877192984,0.0935043459952374,0.9961064672433756,0.0269865841073271,0.161702517181142,0.0261477040627175
GBM_grid_1_AutoML_2_20260726_210000_model_55,0.9940247678018576,0.088017898105012,0.9961246317210564,0.0346749226006192,0.1546802671929417,0.0239259850588798
StackedEnsemble_AllModels_5_AutoML_2_20260726_210000,0.9939318885448916,0.0947472095901236,0.996027261477924,0.0258513931888544,0.1486314639995593,0.0220913120906523
GBM_grid_1_AutoML_2_20260726_210000_model_10,0.9938906088751288,0.0952349044541379,0.9961993139693454,0.0317337461300309,0.1615381115895146,0.0260945614959064
GBM_grid_1_AutoML_2_20260726_210000_model_15,0.9938493292053664,0.0911917674189874,0.9960963001620085,0.0299793601651186,0.1565370683005332,0.0245038537521258
GBM_grid_1_AutoML_2_20260726_210000_model_34,0.9938493292053664,0.0941217751283076,0.9961834817712844,0.0358617131062951,0.1621871881662307,0.0263046840052683
DeepLearning_grid_2_AutoML_2_20260726_210000_model_3,0.9937874097007224,0.1083644016660874,0.9951278137736304,0.0234778121775025,0.1609694640317857,0.0259111683506803
GBM_grid_1_AutoML_2_20260726_210000_model_23,0.993766769865841,0.0972022301375265,0.9961685028050744,0.0405572755417956,0.1665141350551897,0.0277269571731779
GBM_grid_1_AutoML_2_20260726_210000_model_8,0.9937254901960784,0.0929277701445968,0.9960491629865618,0.0358617131062951,0.1577607338115565,0.0248884491327607
StackedEnsemble_AllModels_2_AutoML_2_20260726_210000,0.9937254901960784,0.0791431150349733,0.995652695018329,0.0270381836945304,0.1424157883663907,0.0202822567760206
DeepLearning_grid_2_AutoML_2_20260726_210000_model_1,0.993704850361197,0.1090954535206087,0.9957251038532878,0.0229102167182662,0.1586654648413393,0.0251747297333182
GBM_grid_1_AutoML_2_20260726_210000_model_77,0.9936635706914344,0.0973801430797557,0.9960102927402488,0.0429308565531475,0.1651023628016222,0.0272587902026785
GBM_4_AutoML_2_20260726_210000,0.9936635706914344,0.0931859273597427,0.9960060826389048,0.0323013415892672,0.15831487898734,0.0250636009087761
DeepLearning_grid_3_AutoML_2_20260726_210000_model_2,0.9936429308565532,0.1474295736193566,0.995395708602696,0.0252837977296181,0.1767640966926315,0.0312455458795619
StackedEnsemble_BestOfFamily_1_AutoML_2_20260726_210000,0.9935810113519092,0.078587793938126,0.9947850951972668,0.0223426212590299,0.1372146502405437,0.0188278602406347
GBM_grid_1_AutoML_2_20260726_210000_model_29,0.9935810113519092,0.0958133736428233,0.995992707196208,0.0323013415892672,0.1619311567094409,0.0262216995132575
GBM_grid_1_AutoML_2_20260726_210000_model_54,0.9935810113519092,0.0979439034965044,0.9959269402825086,0.030546955624355,0.1635366980262618,0.0267442516013327
GBM_grid_1_AutoML_2_20260726_210000_model_3,0.9934778121775024,0.0950009149050868,0.9958697730358012,0.0388028895768833,0.1635895473471474,0.0267615400012445
GBM_grid_1_AutoML_2_20260726_210000_model_27,0.9934778121775024,0.096696050492162,0.9958174385036924,0.0340557275541795,0.1631041127822422,0.0266029516064824
GBM_grid_1_AutoML_2_20260726_210000_model_47,0.9933952528379772,0.0886346733888677,0.9956574728614912,0.0276057791537667,0.1533050964757094,0.0235024526054265
GBM_grid_1_AutoML_2_20260726_210000_model_61,0.9933023735810114,0.1032736760903148,0.9957445115929846,0.0287409700722394,0.1667234763143443,0.0277967175543397
GBM_grid_1_AutoML_2_20260726_210000_model_24,0.9932920536635708,0.1015145089387036,0.9958222491285412,0.0434984520123839,0.1699405714577254,0.0288797978273782
GBM_grid_1_AutoML_2_20260726_210000_model_42,0.9932714138286892,0.0995420847660165,0.9958108169401652,0.0376160990712074,0.1656270116607388,0.0274323069916665
DeepLearning_grid_1_AutoML_2_20260726_210000_model_1,0.993188854489164,0.1075876126368751,0.9952211009288124,0.0264705882352941,0.1479405338721866,0.0218864015623875
GBM_grid_1_AutoML_2_20260726_210000_model_6,0.993188854489164,0.0946202150165778,0.9955047202881137,0.0323013415892672,0.1592754774217406,0.0253686777079234
StackedEnsemble_BestOfFamily_3_AutoML_2_20260726_210000,0.9931682146542828,0.0829865037072361,0.9951894260574748,0.0229102167182662,0.1433957457956197,0.020562339912282
GBM_2_AutoML_2_20260726_210000,0.9931475748194016,0.1000068788816099,0.995723220525682,0.0376160990712074,0.1655111305571727,0.0273939343383134
GBM_grid_1_AutoML_2_20260726_210000_model_1,0.9931269349845202,0.0992471124188533,0.9957113055452276,0.0440660474716202,0.1704562476260832,0.0290553323547646
GBM_grid_1_AutoML_2_20260726_210000_model_68,0.9931062951496388,0.1011604171973365,0.995698996467091,0.0417440660474716,0.1693928965825712,0.0286939534126336
GBM_grid_1_AutoML_2_20260726_210000_model_59,0.9930856553147576,0.0944645657513217,0.9955053349041691,0.0358617131062951,0.1591019519635254,0.0253134311186039
GBM_grid_1_AutoML_2_20260726_210000_model_45,0.9930753353973168,0.0949400119903521,0.995496733007922,0.0346749226006192,0.1582645204533895,0.0250476584343413
GBM_grid_1_AutoML_2_20260726_210000_model_30,0.9930237358101136,0.1003535011037423,0.9956155756692682,0.0375644994840041,0.1689948856150015,0.0285592713640274
GBM_grid_1_AutoML_2_20260726_210000_model_20,0.9929927760577916,0.0979857101334682,0.99556446251083,0.0329205366357069,0.1617192197359016,0.0261531060319888
GBM_grid_1_AutoML_2_20260726_210000_model_48,0.9929411764705884,0.1086619432905962,0.9955294615003342,0.0446852425180598,0.1732219396465492,0.0300058403749127
GBM_grid_1_AutoML_2_20260726_210000_model_67,0.9928895768833848,0.0993727558966815,0.99532112961575,0.0405572755417956,0.1663446005022926,0.0276705261162673
GBM_grid_1_AutoML_2_20260726_210000_model_44,0.9928792569659444,0.0988134006722162,0.9954342887890072,0.0405572755417956,0.1649055085935416,0.0271938267644946
GBM_grid_1_AutoML_2_20260726_210000_model_9,0.9928689370485037,0.0914266722977889,0.9950577871869378,0.029360165118679,0.1569917318593959,0.0246464038722124
GBM_grid_1_AutoML_2_20260726_210000_model_35,0.9927760577915375,0.1144249793820497,0.9955194930099122,0.0346749226006192,0.1754137079171577,0.0307699689252459
GBM_grid_1_AutoML_2_20260726_210000_model_56,0.9927141382868936,0.1071238056791795,0.9954230368786634,0.0388028895768833,0.166826977281272,0.027831240348806
GBM_grid_1_AutoML_2_20260726_210000_model_53,0.9926831785345716,0.110129095328444,0.9954470373269648,0.0464396284829721,0.1746019280118828,0.0304858332654667
GBM_grid_1_AutoML_2_20260726_210000_model_2,0.9926728586171312,0.1005011981404511,0.995082737384136,0.0376160990712074,0.1653813005040051,0.027350974556396
DeepLearning_grid_2_AutoML_2_20260726_210000_model_2,0.9926728586171312,0.1181304480814844,0.9936163203050208,0.0229102167182662,0.1611929691536991,0.0259831733045853
GBM_5_AutoML_2_20260726_210000,0.9926728586171312,0.1031331327698831,0.9951798344961936,0.0405572755417956,0.1661318550474888,0.0275997932615198
GBM_grid_1_AutoML_2_20260726_210000_model_50,0.9926109391124872,0.0974697923125701,0.9948089545216448,0.0346749226006192,0.1625649731336455,0.0264273704899429
GBM_grid_1_AutoML_2_20260726_210000_model_69,0.992549019607843,0.0969815877733788,0.99503565488578,0.0334881320949432,0.1599856505879114,0.0255954083940372
GBM_grid_1_AutoML_2_20260726_210000_model_26,0.9925077399380804,0.0999190869331625,0.9951624908083406,0.029360165118679,0.166027945973283,0.0275652788441074
StackedEnsemble_AllModels_6_AutoML_2_20260726_210000,0.9924458204334364,0.102545561149475,0.9946028197864376,0.0252837977296181,0.1477487242146044,0.0218296855070432
DeepLearning_grid_1_AutoML_2_20260726_210000_model_9,0.9923839009287926,0.1263173783991078,0.993969934002741,0.0358617131062951,0.1780961582020368,0.0317182415663249
GBM_grid_1_AutoML_2_20260726_210000_model_25,0.9923632610939112,0.0976347434388649,0.9944253960467536,0.0329205366357069,0.1600614137479159,0.0256196561709815
GBM_grid_1_AutoML_2_20260726_210000_model_43,0.9923632610939112,0.0961099343522908,0.9944993979700468,0.0346749226006192,0.1614396681421561,0.0260627664498495
GBM_grid_1_AutoML_2_20260726_210000_model_66,0.99218782249742,0.1045810669313042,0.9949188490470812,0.0369969040247678,0.1705320725936345,0.0290811877830806
GBM_grid_1_AutoML_2_20260726_210000_model_14,0.9921775025799794,0.1028001259370338,0.9948255337577464,0.0464396284829721,0.1702552942855816,0.02898686523227
GBM_grid_1_AutoML_2_20260726_210000_model_39,0.9921775025799794,0.0946204319884979,0.9947565633005804,0.0334881320949432,0.1591746820618111,0.0253365794094786
GBM_grid_1_AutoML_2_20260726_210000_model_17,0.992094943240454,0.1002233999990302,0.9947356574602092,0.0388028895768833,0.1661723960764237,0.0276132652177798
GBM_grid_1_AutoML_2_20260726_210000_model_11,0.9920536635706914,0.0986942455951495,0.994296622267568,0.0381836945304437,0.163727922537583,0.0268068326184727
GBM_grid_1_AutoML_2_20260726_210000_model_4,0.9919814241486068,0.112978250972711,0.9949021298021355,0.0423116615067079,0.175830484926356,0.0309163594294375
DeepLearning_grid_3_AutoML_2_20260726_210000_model_3,0.9918885448916408,0.1336897959578262,0.9920308679580236,0.0258513931888544,0.1792809990546335,0.0321416766220275
GBM_grid_1_AutoML_2_20260726_210000_model_40,0.9918059855521156,0.1019235405584168,0.9945492786062516,0.0334881320949432,0.1649813076095793,0.0272188318605666
GBM_grid_1_AutoML_2_20260726_210000_model_63,0.9916511867905056,0.1088724404319798,0.9945683959316768,0.0405572755417956,0.1742425804908858,0.0303604768561228
GBM_grid_1_AutoML_2_20260726_210000_model_21,0.991640866873065,0.1006566755938844,0.9939414093083264,0.038235294117647,0.1629916773525163,0.0265662868861867
GBM_grid_1_AutoML_2_20260726_210000_model_41,0.9916305469556244,0.1017853433800837,0.99416105423415,0.0340557275541795,0.1656131090139251,0.0274277018772582
GBM_grid_1_AutoML_2_20260726_210000_model_73,0.9916202270381838,0.1018739659912698,0.9944327377079742,0.0393704850361197,0.167611963935948,0.0280937704544655
GBM_1_AutoML_2_20260726_210000,0.991578947368421,0.1013300609675548,0.9938043072898132,0.0370485036119711,0.1614037667359281,0.0260511759165459
GBM_grid_1_AutoML_2_20260726_210000_model_5,0.9915170278637772,0.1038653141585781,0.9941150383576814,0.0393704850361197,0.1693285790692914,0.0286721676896252
GBM_grid_1_AutoML_2_20260726_210000_model_19,0.9914551083591332,0.1033376634649708,0.994433654959577,0.0388028895768833,0.1688183180188712,0.0284996244987207
GBM_grid_1_AutoML_2_20260726_210000_model_51,0.9913725490196078,0.1091108611221766,0.9941048681195692,0.0446852425180598,0.1701120569226656,0.0289381119104602
GBM_grid_1_AutoML_2_20260726_210000_model_70,0.9912590299277604,0.1055432694381159,0.9942379975386932,0.0417440660474716,0.1690698831176679,0.0285846253774219
StackedEnsemble_AllModels_4_AutoML_2_20260726_210000,0.991062951496388,0.1372300602371152,0.9928161672196084,0.0246646026831785,0.1647978458425736,0.0271583299943526
GBM_grid_1_AutoML_2_20260726_210000_model_62,0.9910423116615068,0.1128399584774126,0.9939654793811148,0.0328689370485036,0.1714851495228369,0.0294071565068697
DeepLearning_1_AutoML_2_20260726_210000,0.9909184726522188,0.1101605555303593,0.993217907401851,0.0346749226006192,0.1704568727496817,0.0290555454676011
GBM_grid_1_AutoML_2_20260726_210000_model_72,0.990423116615067,0.1115037000742005,0.9933562909394889,0.0388028895768833,0.1706017478569776,0.0291049563718557
GBM_grid_1_AutoML_2_20260726_210000_model_33,0.9904127966976264,0.1083410978624056,0.9928641689920163,0.0340557275541795,0.1682204253198905,0.0282981114948048
DeepLearning_grid_1_AutoML_2_20260726_210000_model_7,0.9903611971104233,0.2982082503836187,0.9901803480233574,0.0311661506707946,0.1583292448837028,0.0250681497854435
StackedEnsemble_AllModels_3_AutoML_2_20260726_210000,0.9902373581011352,0.1373463532932755,0.9911982771724728,0.0246646026831785,0.1647662739210554,0.0271479250218282
DeepLearning_grid_1_AutoML_2_20260726_210000_model_4,0.9900515995872032,0.1313043854472761,0.9935783153087488,0.0481940144478844,0.1940446627643259,0.0376533311473209
GBM_grid_1_AutoML_2_20260726_210000_model_32,0.9899896800825594,0.1118070986353797,0.9926086243365588,0.0434984520123839,0.1700045427300771,0.0289015445488626
GBM_grid_1_AutoML_2_20260726_210000_model_60,0.9899484004127966,0.110473519798088,0.992380718663404,0.0376160990712074,0.1684702463196726,0.0283822238950111
GBM_grid_1_AutoML_2_20260726_210000_model_71,0.9896594427244582,0.109561405502799,0.9927703749720644,0.0381836945304437,0.1689354182224699,0.0285391755300008
DeepLearning_grid_2_AutoML_2_20260726_210000_model_4,0.9894117647058824,0.112791197852286,0.992384723639135,0.0452528379772961,0.1763018095531356,0.03108232805171
StackedEnsemble_BestOfFamily_5_AutoML_2_20260726_210000,0.9891434468524252,0.0822358103745041,0.9892970651270016,0.0223426212590299,0.1324350534779949,0.0175390433897193
XRT_1_AutoML_2_20260726_210000,0.9884623323013416,0.1857245875228931,0.9900176237084696,0.0381836945304437,0.1827543304525102,0.0333991452991453
GBM_grid_1_AutoML_2_20260726_210000_model_28,0.9881114551083592,0.1159488726927565,0.9914769934833504,0.0452528379772961,0.1734018356107806,0.0300681965931881
DRF_1_AutoML_2_20260726_210000,0.9859236326109392,0.1970239858862797,0.987691295497523,0.0440660474716202,0.188821937427101,0.035653724053724
GBM_grid_1_AutoML_2_20260726_210000_model_64,0.9527450980392156,0.2450946793043844,0.9625245461434778,0.0663054695562435,0.2486661628442133,0.0618348605436648
