model_id,mean_per_class_error,logloss,rmse,mse
GBM_grid_1_AutoML_6_20260726_214008_model_10,0.0058479532163742,0.0341945782248587,0.1007023042731001,0.010140954085912
GBM_grid_1_AutoML_6_20260726_214008_model_98,0.0058479532163742,0.0415397894057282,0.1124652400836422,0.0126484302270712
GBM_grid_1_AutoML_6_20260726_214008_model_54,0.0058479532163742,0.0206414100158184,0.0824610706583535,0.0067998281741219
StackedEnsemble_BestOfFamily_4_AutoML_6_20260726_214008,0.0058479532163742,0.0168608000236514,0.074532205330343,0.0055550496314044
GBM_grid_1_AutoML_6_20260726_214008_model_38,0.0058479532163742,0.0189299504542799,0.0749488174535636,0.0056173252376876
GBM_grid_1_AutoML_6_20260726_214008_model_45,0.0058479532163742,0.0196966569472944,0.0746690352008641,0.0055754648178278
GBM_grid_1_AutoML_6_20260726_214008_model_16,0.0058479532163742,0.0291646414524149,0.0925040882741603,0.0085570063474336
GBM_grid_1_AutoML_6_20260726_214008_model_66,0.0058479532163742,0.0224495033092063,0.0826847999240222,0.0068367761384755
GBM_grid_1_AutoML_6_20260726_214008_model_32,0.0058479532163742,0.032605401653733,0.0947541855938148,0.0089783556875471
GBM_grid_1_AutoML_6_20260726_214008_model_6,0.0058479532163742,0.0206849531817796,0.0805557648530406,0.0064892312510583
GBM_grid_1_AutoML_6_20260726_214008_model_89,0.0058479532163742,0.0293031103126135,0.0891673219412821,0.0079508113021802
GBM_grid_1_AutoML_6_20260726_214008_model_64,0.0058479532163742,0.0347822894898016,0.0971544083228986,0.0094389790565725
GBM_grid_1_AutoML_6_20260726_214008_model_17,0.0058479532163742,0.0250607579369673,0.0890468158939545,0.0079293354208518
GBM_grid_1_AutoML_6_20260726_214008_model_97,0.0058479532163742,0.0274004322246696,0.0894789856431487,0.0080064888717268
GBM_grid_1_AutoML_6_20260726_214008_model_58,0.0058479532163742,0.0178618434870919,0.0742623162190328,0.0055148916102156
GBM_grid_1_AutoML_6_20260726_214008_model_85,0.0058479532163742,0.025500321409103,0.0858044469273102,0.0073624031125016
GBM_grid_1_AutoML_6_20260726_214008_model_73,0.0058479532163742,0.0410479915757753,0.1072603702548724,0.0115047870272123
GBM_grid_1_AutoML_6_20260726_214008_model_91,0.0058479532163742,0.0204576197279372,0.0762864724201607,0.0058196258743119
StackedEnsemble_AllModels_2_AutoML_6_20260726_214008,0.0058479532163742,0.2086642735885803,0.2345556121101947,0.0550163351723881
GBM_grid_1_AutoML_6_20260726_214008_model_62,0.0058479532163742,0.0278462767387075,0.0862401883022527,0.007437370078408
GBM_grid_1_AutoML_6_20260726_214008_model_1,0.0058479532163742,0.0307836160318759,0.1008223508394464,0.0101651464287924
GBM_2_AutoML_6_20260726_214008,0.0058479532163742,0.0201228879243495,0.0783311553894871,0.0061357699046519
GBM_grid_1_AutoML_6_20260726_214008_model_48,0.0070921985815602,0.0284141429804536,0.0913869982067224,0.0083515834412354
GBM_grid_1_AutoML_6_20260726_214008_model_56,0.0116959064327485,0.0362672173111705,0.1043434940702208,0.0108875647547822
GBM_grid_1_AutoML_6_20260726_214008_model_81,0.0116959064327485,0.0210958689269023,0.084014267627513,0.0070583971649873
DeepLearning_grid_1_AutoML_6_20260726_214008_model_9,0.0116959064327485,0.037227356830797,0.1034782203601837,0.0107077420889107
GBM_grid_1_AutoML_6_20260726_214008_model_67,0.0116959064327485,0.0345563815818093,0.0993276973099181,0.0098659914528907
GBM_grid_1_AutoML_6_20260726_214008_model_14,0.0116959064327485,0.0402815090905465,0.1120249065787032,0.0125495796939671
GBM_grid_1_AutoML_6_20260726_214008_model_34,0.0116959064327485,0.031310473020687,0.1012858926086254,0.010258832041526
GBM_grid_1_AutoML_6_20260726_214008_model_37,0.0116959064327485,0.0369665811838663,0.1084609512277572,0.0117637779412299
GBM_grid_1_AutoML_6_20260726_214008_model_4,0.0116959064327485,0.0405509271512457,0.1115333290854348,0.0124396834968799
GBM_grid_1_AutoML_6_20260726_214008_model_19,0.0116959064327485,0.0418184238822767,0.1153393378165078,0.0133031628479505
GBM_grid_1_AutoML_6_20260726_214008_model_46,0.0116959064327485,0.0297307374014193,0.0954121629796797,0.0091034808444609
GBM_grid_1_AutoML_6_20260726_214008_model_42,0.0116959064327485,0.0348637766088556,0.1026469339628441,0.0105363930519724
GBM_grid_1_AutoML_6_20260726_214008_model_83,0.0116959064327485,0.0496629681475922,0.1144289696549866,0.0130939890963018
GBM_grid_1_AutoML_6_20260726_214008_model_9,0.0116959064327485,0.0409804852367654,0.1137834393497132,0.0129466710702498
GBM_grid_1_AutoML_6_20260726_214008_model_88,0.0116959064327485,0.0352532318134163,0.1002918242512369,0.0100584500116409
GBM_grid_1_AutoML_6_20260726_214008_model_92,0.0116959064327485,0.0394311447655319,0.1130793037919004,0.0127869289460609
DeepLearning_grid_1_AutoML_6_20260726_214008_model_2,0.0116959064327485,0.0416897672514785,0.1088664951510371,0.0118519137664707
GBM_grid_1_AutoML_6_20260726_214008_model_11,0.0116959064327485,0.0308189064559373,0.1009654738706839,0.0101940269139317
GBM_grid_1_AutoML_6_20260726_214008_model_36,0.0116959064327485,0.0270478737226511,0.0959789080155238,0.0092119507838523
GBM_grid_1_AutoML_6_20260726_214008_model_55,0.0116959064327485,0.03036359262736,0.095502658313824,0.009120757745007
GBM_grid_1_AutoML_6_20260726_214008_model_80,0.0116959064327485,0.032030543625318,0.0952186184922413,0.0090665853075709
GBM_grid_1_AutoML_6_20260726_214008_model_40,0.0116959064327485,0.0413449499186738,0.118205731413444,0.0139725949389872
GBM_4_AutoML_6_20260726_214008,0.0116959064327485,0.0279332011556675,0.0938113596859755,0.0088005712061314
DeepLearning_grid_2_AutoML_6_20260726_214008_model_2,0.0116959064327485,0.1188434181360406,0.1187269118492226,0.014096079597253
GBM_grid_1_AutoML_6_20260726_214008_model_99,0.0116959064327485,0.0314568713235066,0.0990586009603264,0.0098126064242171
GBM_grid_1_AutoML_6_20260726_214008_model_31,0.0129401517979345,0.0273690450609239,0.0939612920637873,0.0088287244062963
GBM_grid_1_AutoML_6_20260726_214008_model_105,0.0129401517979345,0.0278009923377931,0.0948753636773888,0.0090013346329167
GBM_grid_1_AutoML_6_20260726_214008_model_43,0.0129401517979345,0.0343948596015459,0.0999838744254304,0.0099967751451202
GBM_grid_1_AutoML_6_20260726_214008_model_71,0.0129401517979345,0.0345115049293246,0.1022437108511738,0.0104537764086184
GBM_grid_1_AutoML_6_20260726_214008_model_23,0.0129401517979345,0.0333792735653825,0.1043366523759407,0.0108861370290179
XRT_1_AutoML_6_20260726_214008,0.0129401517979345,0.1338651817729018,0.1685878169185823,0.0284218520133734
GBM_grid_1_AutoML_6_20260726_214008_model_103,0.0129401517979345,0.0361752307651659,0.1041488928357255,0.0108469918789074
StackedEnsemble_BestOfFamily_1_AutoML_6_20260726_214008,0.0129401517979345,0.1909931470490725,0.2161052624047842,0.0467014844390406
GBM_grid_1_AutoML_6_20260726_214008_model_77,0.0129401517979345,0.0376874323831685,0.107000073716518,0.0114490157753402
GBM_grid_1_AutoML_6_20260726_214008_model_2,0.0129401517979345,0.033877805874355,0.1021772861390803,0.0104401978027475
GBM_grid_1_AutoML_6_20260726_214008_model_74,0.0141843971631205,0.0343183825202959,0.100643123191807,0.0101290382458012
DeepLearning_grid_1_AutoML_6_20260726_214008_model_4,0.0146198830409356,0.0469628287758018,0.1168518501573714,0.0136543548852007
StackedEnsemble_AllModels_4_AutoML_6_20260726_214008,0.0146198830409356,0.1272266337172831,0.1456778404699167,0.0212220332039785
DeepLearning_grid_1_AutoML_6_20260726_214008_model_8,0.0146198830409356,0.0608966461762374,0.1288344738126031,0.0165983216425703
GBM_grid_1_AutoML_6_20260726_214008_model_3,0.0175438596491228,0.037971870383135,0.1107413391821521,0.0122636442038564
GBM_grid_1_AutoML_6_20260726_214008_model_44,0.0175438596491228,0.0586704476094085,0.1360567222311197,0.018511431664276
GBM_grid_1_AutoML_6_20260726_214008_model_21,0.0175438596491228,0.0454729751094459,0.124934092654552,0.0156085275074162
GBM_grid_1_AutoML_6_20260726_214008_model_95,0.0175438596491228,0.054836008812389,0.1328507438974102,0.0176493201540952
GBM_grid_1_AutoML_6_20260726_214008_model_41,0.0175438596491228,0.0379052970410936,0.1133953652512894,0.0128585088604733
GBM_grid_1_AutoML_6_20260726_214008_model_39,0.0175438596491228,0.0623144155166785,0.1417272959019646,0.020086626403683
GBM_5_AutoML_6_20260726_214008,0.0175438596491228,0.0534483576364916,0.1266747562065345,0.0160464938599849
GBM_grid_1_AutoML_6_20260726_214008_model_13,0.0175438596491228,0.0395758072889376,0.1094113833202029,0.0119708508000403
GBM_grid_1_AutoML_6_20260726_214008_model_8,0.0175438596491228,0.042986515441646,0.1222307242993428,0.0149403499627419
GBM_grid_1_AutoML_6_20260726_214008_model_107,0.0175438596491228,0.0475936387947391,0.1228026586384943,0.0150804929686825
GBM_grid_1_AutoML_6_20260726_214008_model_50,0.0187881050143088,0.0531503576553694,0.1249475700919637,0.0156118952718862
GBM_grid_1_AutoML_6_20260726_214008_model_106,0.0187881050143088,0.0325577831138646,0.1041899702623302,0.0108555499032652
GBM_grid_1_AutoML_6_20260726_214008_model_27,0.0200323503794948,0.0381476969692923,0.1086034507601944,0.0117947095170219
GBM_grid_1_AutoML_6_20260726_214008_model_70,0.0200323503794948,0.0362455302936023,0.1081715587797886,0.0117010861288492
GBM_grid_1_AutoML_6_20260726_214008_model_7,0.0200323503794948,0.0423654410594206,0.1194540826310957,0.0142692778572366
GBM_grid_1_AutoML_6_20260726_214008_model_15,0.0200323503794948,0.0374857930951636,0.1116666147723062,0.0124694328547066
GBM_grid_1_AutoML_6_20260726_214008_model_87,0.0200323503794948,0.0376486606993916,0.111411078512731,0.0124124284153699
GBM_grid_1_AutoML_6_20260726_214008_model_68,0.0200323503794948,0.0356645873821821,0.1044864051479064,0.0109174088607324
DeepLearning_grid_2_AutoML_6_20260726_214008_model_3,0.0204678362573099,0.07408077134298,0.133314268853891,0.0177726942800475
DeepLearning_grid_1_AutoML_6_20260726_214008_model_10,0.0204678362573099,0.0444882057497507,0.1276238452365156,0.016287845872954
DeepLearning_grid_3_AutoML_6_20260726_214008_model_2,0.0217120816224959,0.0468316191373841,0.1109378953408145,0.0123072166226495
GBM_grid_1_AutoML_6_20260726_214008_model_63,0.023391812865497,0.0447793048039235,0.1225547874134251,0.0150196759179498
DeepLearning_grid_2_AutoML_6_20260726_214008_model_4,0.023391812865497,0.0979634126141781,0.1585212150352054,0.0251289756162378
GBM_grid_1_AutoML_6_20260726_214008_model_33,0.023391812865497,0.0590805577956002,0.1395603658361822,0.019477095712329
GBM_grid_1_AutoML_6_20260726_214008_model_49,0.024636058230683,0.0798953685146307,0.1613597998654754,0.0260369850126262
GBM_grid_1_AutoML_6_20260726_214008_model_76,0.024636058230683,0.0700036174552609,0.1524018352119245,0.0232263193759626
GBM_grid_1_AutoML_6_20260726_214008_model_25,0.024636058230683,0.0567563314720416,0.1403265950594809,0.0196915532809875
GBM_grid_1_AutoML_6_20260726_214008_model_53,0.024636058230683,0.055305721802639,0.1373247535213581,0.0188580879297017
DeepLearning_grid_3_AutoML_6_20260726_214008_model_3,0.0263157894736842,0.1286394430896325,0.1544783004199624,0.0238635453006401
GLM_1_AutoML_6_20260726_214008,0.0263157894736842,0.0643334519146622,0.1344410560649028,0.0180743975558463
DeepLearning_grid_1_AutoML_6_20260726_214008_model_7,0.0263157894736842,0.2498618600671588,0.1656604763362401,0.0274433934199499
GBM_grid_1_AutoML_6_20260726_214008_model_108,0.0288042802040562,0.4537721071501185,0.3711545355507034,0.1377556892598583
GBM_grid_1_AutoML_6_20260726_214008_model_82,0.0304840114470573,0.068067597929911,0.1508999398700285,0.0227707918527782
GBM_grid_1_AutoML_6_20260726_214008_model_69,0.0304840114470573,0.0547561459980573,0.1383404150911009,0.0191380704475781
DeepLearning_grid_1_AutoML_6_20260726_214008_model_5,0.0321637426900584,0.1051191698175461,0.168073447395043,0.0282486837192542
DeepLearning_grid_1_AutoML_6_20260726_214008_model_6,0.0334079880552444,0.1116679929522537,0.1762744730226536,0.0310726898394142
DeepLearning_grid_2_AutoML_6_20260726_214008_model_1,0.0380116959064327,0.4787345011748335,0.1993715304855736,0.03974900716816
DeepLearning_grid_1_AutoML_6_20260726_214008_model_11,0.0509518477043673,0.1211973279125982,0.1983363871485817,0.0393373224671521
DeepLearning_grid_1_AutoML_6_20260726_214008_model_1,0.0580440462859275,0.3118325530923137,0.2352830104416511,0.0553580950024861
DeepLearning_grid_3_AutoML_6_20260726_214008_model_1,0.0638919995023018,0.1648248870615532,0.2276615212609618,0.0518297682628553
DeepLearning_grid_3_AutoML_6_20260726_214008_model_4,0.0818713450292397,0.2450215424107954,0.2733642796727082,0.0747280294009786
DeepLearning_1_AutoML_6_20260726_214008,0.092696279706358,0.2911373072282701,0.2933527883858439,0.0860558584537496
DeepLearning_grid_1_AutoML_6_20260726_214008_model_12,0.4445066567127037,0.9939767115926096,0.5875520435413453,0.3452174038696108
