model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse
GBM_grid_1_AutoML_1_20260726_204956_model_86,0.9937151702786378,0.0946602315709061,0.9960389509606432,0.0381836945304437,0.163487929528742,0.0267283031015949
GBM_grid_1_AutoML_1_20260726_204956_model_63,0.9936842105263156,0.1007115090825938,0.9960720853533406,0.0423116615067079,0.1689409883978914,0.0285410575608565
DeepLearning_grid_2_AutoML_1_20260726_204956_model_3,0.9936429308565532,0.093113075277455,0.9955573483154776,0.0258513931888544,0.1432780400553937,0.020528596762115
GBM_grid_1_AutoML_1_20260726_204956_model_66,0.9935810113519092,0.0952620443696895,0.9961041284997032,0.0376160990712074,0.1582978321730381,0.0250582036706833
GBM_grid_1_AutoML_1_20260726_204956_model_18,0.9935810113519092,0.1037783100996015,0.9961026571491818,0.0423116615067079,0.174430766219215,0.0304260922038224
GBM_grid_1_AutoML_1_20260726_204956_model_80,0.9935706914344684,0.1009843193786621,0.9960011426995312,0.0375644994840041,0.1700646714721143,0.0289219924829181
GBM_grid_1_AutoML_1_20260726_204956_model_5,0.99343653250774,0.1092950987292159,0.9960383088604,0.039938080495356,0.1779729601901904,0.031674374558859
GBM_grid_1_AutoML_1_20260726_204956_model_6,0.99343653250774,0.0939517773226897,0.99557012434572,0.0287409700722394,0.1592095463500808,0.0253476796489985
GBM_1_AutoML_1_20260726_204956,0.99343653250774,0.0928578258742972,0.9955195473348574,0.0311145510835913,0.1584273873735664,0.025099237070014
GBM_grid_1_AutoML_1_20260726_204956_model_43,0.99343653250774,0.0915215422232497,0.9955025306657636,0.0323013415892672,0.1569880021926745,0.0246452328324471
DeepLearning_grid_3_AutoML_1_20260726_204956_model_1,0.993374613003096,0.1129003357604993,0.9957402333819652,0.0346749226006192,0.1600984769077548,0.0256315223081829
DeepLearning_grid_1_AutoML_1_20260726_204956_model_6,0.9932714138286892,0.096156698677695,0.994204936721828,0.0240970072239422,0.1355167090395908,0.0183647784289211
GBM_grid_1_AutoML_1_20260726_204956_model_81,0.993250773993808,0.1152291100244021,0.9958651746973872,0.0381836945304437,0.1764763009399876,0.031143884793461
GBM_grid_1_AutoML_1_20260726_204956_model_83,0.9931682146542828,0.1099102945687669,0.9958074887462428,0.0393704850361197,0.1744012502759298,0.0304157960978075
GBM_5_AutoML_1_20260726_204956,0.9931269349845202,0.1047500238881809,0.9957541889500988,0.0416924664602683,0.1761586616301137,0.0310318740673129
GBM_grid_1_AutoML_1_20260726_204956_model_26,0.9930546955624354,0.105726799952392,0.9957096335774112,0.039938080495356,0.1747637226906691,0.0305423587687011
GBM_grid_1_AutoML_1_20260726_204956_model_14,0.9929824561403509,0.0962604199654571,0.9952264609224112,0.0334881320949432,0.1613729727851094,0.0260412363455036
GBM_grid_1_AutoML_1_20260726_204956_model_84,0.9929618163054696,0.0999211627617763,0.9954934070219033,0.0381836945304437,0.1660190401562638,0.0275623216944071
GBM_grid_1_AutoML_1_20260726_204956_model_33,0.9929618163054696,0.0983570067265063,0.9951987252804888,0.0364293085655314,0.1630938262580547,0.0265995961634925
GBM_grid_1_AutoML_1_20260726_204956_model_16,0.9928998968008256,0.0967823651737652,0.995111985533595,0.0264189886480908,0.1596040750985954,0.025473460788078
GBM_grid_1_AutoML_1_20260726_204956_model_48,0.9928792569659444,0.1112018382030166,0.9956883184575014,0.0446336429308565,0.1804276389251796,0.0325541328881149
StackedEnsemble_AllModels_1_AutoML_1_20260726_204956,0.9928792569659444,0.0841185770582008,0.9950104919752184,0.0258513931888544,0.1435013005890329,0.0205926232707439
GBM_grid_1_AutoML_1_20260726_204956_model_85,0.992827657378741,0.1085812562659166,0.9956188107409536,0.03875128998968,0.1746635778733795,0.0305073654355301
GBM_grid_1_AutoML_1_20260726_204956_model_55,0.9927347781217752,0.1042595642525554,0.9954563040515848,0.0381836945304437,0.1704768233769038,0.02906234730868
GBM_grid_1_AutoML_1_20260726_204956_model_56,0.9924974200206398,0.1082461017320617,0.9954117167311234,0.0358101135190918,0.1720399431743624,0.0295977420474378
GBM_grid_1_AutoML_1_20260726_204956_model_31,0.992404540763674,0.1161380777305097,0.9953824787990077,0.0452012383900928,0.1840009417134696,0.0338563465514436
DeepLearning_grid_3_AutoML_1_20260726_204956_model_2,0.9923219814241486,0.1256907523375459,0.9915427231379376,0.0170278637770897,0.1247040167520127,0.0155510917940862
GBM_grid_1_AutoML_1_20260726_204956_model_24,0.9922394220846236,0.1226284829879054,0.9954557816224378,0.0499484004127967,0.18930303195338,0.0358356379067424
DeepLearning_grid_2_AutoML_1_20260726_204956_model_1,0.9921362229102167,0.1263552401639984,0.9947544549928792,0.0328689370485036,0.1688385152116626,0.0285064442188788
GBM_grid_1_AutoML_1_20260726_204956_model_7,0.9920743034055728,0.0993678162398605,0.9944171687607286,0.0276057791537667,0.1608426935423104,0.0258703720659456
